Ticker,Date/Time,Open,High,Low,Close,Volume,prevclose,rsi,ema5,ema10,hma5,hma7,hma9,adx,pdi,mdi,atr
NIFTY,20/1/2016,7357,7470.9,7241.5,7309.3,232614000,7435.1,30.48,7407.84,7492.44,7338.94,7322.89,7336.11,39.3,6.1,34.04,123.43
NIFTY,21/1/2016,7376.65,7398.7,7250,7276.8,248113008,7309.3,29.37,7364.16,7453.23,7264.67,7274.48,7290.63,41.46,5.55,30.96,125.95
NIFTY,22/1/2016,7355.7,7433.4,7327.6,7422.45,236282000,7276.8,39.92,7383.59,7447.64,7339.1,7312.94,7298.61,42.76,7.1,28.08,129.02
NIFTY,25/1/2016,7468.75,7487.15,7421.2,7436.15,168202992,7422.45,40.82,7401.11,7445.55,7449.65,7399.6,7342.83,42.95,10.11,26.94,122.71
NIFTY,27/1/2016,7469.6,7477.9,7419.7,7437.75,193390000,7436.15,40.93,7413.32,7444.13,7473.3,7459.65,7402.25,43.14,9.74,26.04,116.26
NIFTY,28/1/2016,7426.5,7468.85,7409.6,7424.65,283036000,7437.75,40.26,7417.1,7440.59,7448.56,7462.49,7441.68,43.39,9.36,25.69,110.56
NIFTY,29/1/2016,7413.35,7575.65,7402.8,7563.55,307934016,7424.65,49.6,7465.92,7462.95,7518.94,7514.88,7494.49,41.75,15.09,22.88,116.79
NIFTY,1/2/2016,7589.5,7600.45,7541.25,7555.95,206645008,7563.55,49.15,7495.93,7479.85,7592.51,7573.57,7543.35,39.87,16.13,21.99,111.03
NIFTY,2/2/2016,7566.65,7576.3,7428.05,7455.55,237339008,7555.95,43.5,7482.47,7475.44,7522.61,7547.15,7550.93,39.17,14.6,27.14,114.75
NIFTY,3/2/2016,7392.45,7419.4,7350.3,7361.8,197862992,7455.55,38.99,7442.25,7454.77,7379.39,7435.94,7497.29,39.08,13.62,30.29,113.8
NIFTY,4/2/2016,7411.45,7457.05,7365.95,7404,229563008,7361.8,41.91,7429.5,7445.54,7340.4,7364.48,7430.13,38.45,15.21,28.42,111.95
NIFTY,5/2/2016,7418.25,7503.15,7406.65,7489.1,257518992,7404,47.38,7449.36,7453.46,7435.66,7400.81,7408.98,37.23,17.24,26.58,110.67
NIFTY,8/2/2016,7489.7,7512.55,7363.2,7387.25,176758992,7489.1,42.25,7428.66,7441.42,7442.5,7417.76,7399.82,36.46,15.6,26.82,114.54
NIFTY,9/2/2016,7303.95,7323.45,7275.15,7298.2,218730000,7387.25,38.35,7385.17,7415.38,7326.02,7355.07,7369.1,36.4,14.49,30.51,114.29
NIFTY,10/2/2016,7264.3,7271.85,7177.75,7215.7,254481008,7298.2,35.11,7328.68,7379.08,7202.69,7242.78,7297.12,36.94,13.38,34.35,114.91
NIFTY,11/2/2016,7203.6,7208.65,6959.95,6976.35,301303008,7215.7,27.78,7211.24,7305.85,7000.96,7051.44,7149.74,38.38,11.4,41.89,128.99
NIFTY,12/2/2016,7023.65,7034.8,6869,6980.95,344211008,6976.35,28.09,7134.48,7246.78,6881.43,6908.79,7004.97,40.02,10.33,43.1,132.67
NIFTY,15/2/2016,7057.35,7182.8,7056.8,7162.95,365216992,6980.95,39.23,7143.97,7231.54,7028.54,6959.67,6961.37,39.88,17.23,38.38,139.59
NIFTY,16/2/2016,7201.25,7204.65,7037.7,7048.25,261606992,7162.95,35.5,7112.06,7198.21,7107.82,7035.41,6968.24,39.53,16.86,34.97,142.33
NIFTY,17/2/2016,7058.85,7123.7,6960.65,7108.45,268018016,7048.25,38.79,7110.86,7181.89,7101.52,7089.08,7019.95,39.56,15.42,36.02,144.4
NIFTY,18/2/2016,7177.4,7215.1,7127.85,7191.75,254330992,7108.45,43.11,7137.82,7183.69,7169.77,7151.25,7092.99,38.69,19.41,33.97,140.62
NIFTY,19/2/2016,7170.55,7226.85,7145.95,7210.75,198206000,7191.75,44.08,7162.13,7188.61,7233.98,7217.33,7163.45,37.76,19.2,32.46,134.65
NIFTY,22/2/2016,7208.85,7252.4,7200.7,7234.55,159163008,7210.75,45.34,7186.27,7196.96,7258.04,7259.35,7224.69,36.64,20.09,31.5,126.36
NIFTY,23/2/2016,7240.3,7241.7,7090.7,7109.55,200396992,7234.55,40.22,7160.7,7181.07,7173.22,7204.84,7223.13,36.25,18.38,35.03,128.82
NIFTY,24/2/2016,7075,7090.8,7009.75,7018.7,205898000,7109.55,36.96,7113.36,7151.55,7025.96,7084.04,7155.27,36.3,17.33,37.66,125.92
NIFTY,25/2/2016,7029.85,7034.2,6961.4,6970.6,291932992,7018.7,35.32,7065.78,7118.65,6932.14,6966.39,7052.77,36.58,16.58,38.9,120.61
NIFTY,26/2/2016,7039.3,7052.9,6985.1,7029.75,213142992,6970.6,38.9,7053.77,7102.48,6959.62,6942.72,6984.64,36.63,16.89,36.96,116.78
NIFTY,29/2/2016,7050.45,7094.6,6825.8,6987.05,487968992,7029.75,37.3,7031.53,7081.5,6991.36,6956.75,6951.57,37.4,14.37,40.29,131.98
NIFTY,1/3/2016,7038.25,7235.5,7035.1,7222.3,283561984,6987.05,49.63,7095.12,7107.1,7140.91,7087.81,7018.66,36.71,19.84,35.08,143.63
NIFTY,2/3/2016,7321.7,7380.35,7308.15,7368.85,348965984,7222.3,55.5,7186.36,7154.69,7376.85,7296.39,7167.45,34.9,25.68,32.23,145.07
NIFTY,3/3/2016,7429.55,7483.95,7406.05,7475.6,287248992,7368.85,59.23,7282.77,7213.04,7538.4,7494.99,7354.36,32.5,29.53,30.3,142.07
NIFTY,4/3/2016,7505.4,7505.9,7444.1,7485.35,290440992,7475.6,59.56,7350.3,7262.55,7574.84,7589.22,7506.96,30.23,29.73,29.29,134.04
NIFTY,8/3/2016,7486.4,7527.15,7442.15,7485.3,264944992,7485.35,59.56,7395.3,7303.05,7537.89,7588.6,7584.75,28.27,29.51,27.9,129.14
NIFTY,9/3/2016,7436.1,7539,7424.3,7531.8,252708992,7485.3,61.3,7440.8,7344.64,7534,7573.92,7610.08,26.32,27.61,27.11,127.7
NIFTY,10/3/2016,7545.35,7547.1,7447.4,7486.15,231584000,7531.8,58.62,7455.92,7370.37,7517.21,7540.69,7589.98,24.56,26.51,25.57,124.9
NIFTY,11/3/2016,7484.85,7543.95,7460.6,7510.2,204806992,7486.15,59.63,7474.01,7395.79,7502.62,7519.51,7562.86,22.94,25.22,24.33,120.74
NIFTY,14/3/2016,7542.6,7583.7,7515.05,7538.75,172066992,7510.2,60.84,7495.59,7421.78,7528.64,7525.79,7546.99,21.76,26.49,23.26,116.02
NIFTY,15/3/2016,7535.85,7545.2,7452.8,7460.6,199654000,7538.75,55.89,7483.93,7428.84,7496.64,7503.3,7520.03,20.31,25,25.74,113.66
NIFTY,16/3/2016,7457.05,7508,7405.15,7498.75,201430016,7460.6,57.7,7488.87,7441.55,7474.46,7486.91,7502.98,19.38,23.42,27.05,112.58
NIFTY,17/3/2016,7557.4,7585.3,7479.4,7512.55,247044000,7498.75,58.36,7496.76,7454.46,7500.99,7492.49,7496.85,18.18,26.67,25.27,111.91
NIFTY,18/3/2016,7534.65,7613.6,7517.9,7604.35,244727008,7512.55,62.58,7532.62,7481.71,7579.55,7555.32,7528.38,17.32,26.75,23.68,110.82
NIFTY,21/3/2016,7619.2,7713.55,7617.7,7704.25,202853008,7604.35,66.54,7589.83,7522.17,7701.61,7664.07,7604.56,17.31,31.18,22.06,110.66
NIFTY,22/3/2016,7695.55,7728.2,7643.8,7714.9,215356000,7704.25,66.95,7631.52,7557.22,7764.85,7747.53,7687.74,17.4,30.44,20.87,108.03
NIFTY,23/3/2016,7717.45,7726.85,7670.6,7716.5,205795008,7714.9,67.01,7659.85,7586.18,7755.95,7774.13,7747.56,17.49,29.31,20.09,102.86
NIFTY,28/3/2016,7741,7749.4,7587.7,7615.1,249905008,7716.5,59.17,7644.93,7591.44,7665.31,7709.69,7740.15,16.67,26.28,23.31,108.74
NIFTY,29/3/2016,7606.55,7652.9,7582.25,7597,223492992,7615.1,57.87,7628.95,7592.45,7579.82,7624,7688.87,15.85,25.06,22.59,104.93
NIFTY,30/3/2016,7651.1,7741.95,7643.45,7735.2,239844000,7597,64.32,7664.37,7618.4,7657.68,7643.16,7670.77,15.88,28.44,20.49,108.93
NIFTY,31/3/2016,7727.65,7777.6,7702,7738.4,391913984,7735.2,64.46,7689.05,7640.22,7758.13,7713.89,7688.09,16.19,29.37,19.47,105.6
NIFTY,1/4/2016,7718.05,7740.15,7666.1,7713.05,189572000,7738.4,62.43,7697.05,7653.46,7754.94,7749.11,7717.21,16.06,27.91,20.92,102.44
NIFTY,4/4/2016,7733.15,7764.45,7704.4,7758.8,160278000,7713.05,64.59,7717.63,7672.61,7752.6,7763.19,7748.4,16.15,28.43,20.05,98.21
NIFTY,5/4/2016,7736.3,7736.3,7588.65,7603.2,210126992,7758.8,53.34,7679.49,7659.99,7663.93,7693.91,7720.17,15.03,25.23,25.45,105.4
NIFTY,6/4/2016,7636.05,7638.65,7591.75,7614.35,170654000,7603.2,53.96,7657.78,7651.69,7578.59,7616.56,7668.65,13.98,24.41,24.63,99.55
NIFTY,7/4/2016,7630.4,7630.75,7535.85,7546.45,241684000,7614.35,49.64,7620.67,7632.56,7535.08,7543.63,7597.95,13.57,22.8,26.89,99.08
NIFTY,8/4/2016,7542.35,7569.35,7526.7,7555.2,147816000,7546.45,50.2,7598.84,7618.49,7520.88,7515.04,7543.73,13.28,22.1,26.72,93.44
NIFTY,11/4/2016,7577.8,7678.8,7516.85,7671.4,185352992,7555.2,56.96,7623.03,7628.11,7614.67,7576.12,7552.64,12.82,27.2,23.72,100.29
NIFTY,12/4/2016,7669.25,7717.4,7663.35,7708.95,168508992,7671.4,58.9,7651.67,7642.81,7722.46,7673.94,7608.99,12.75,28.91,22.8,95.67
NIFTY,13/4/2016,7777.15,7864.8,7772.2,7850.45,227216992,7708.95,65.26,7717.93,7680.56,7843.75,7808.55,7719.73,13.82,35.97,20.35,101.69
NIFTY,18/4/2016,7908.15,7920.6,7842.75,7914.7,190259008,7850.45,67.7,7783.52,7723.13,7954.14,7929.12,7844.15,15.17,37.92,19.24,99.3
NIFTY,20/4/2016,7950.05,7950.4,7877.55,7914.75,211630000,7914.7,67.71,7827.26,7757.97,7976.35,7987.42,7939.19,16.6,38.08,18.24,96.66
NIFTY,21/4/2016,7953.65,7978.45,7884.1,7912.05,230576992,7914.75,67.47,7855.53,7785.99,7946.65,7982.48,7985.06,18.1,37.51,17,96.43
NIFTY,22/4/2016,7891.8,7923.35,7873.35,7899.3,188988992,7912.05,66.32,7870.12,7806.59,7913.13,7946.21,7983.38,19.35,36.11,17.17,91.78
NIFTY,25/4/2016,7894.8,7911,7827,7855.05,150777008,7899.3,62.34,7865.09,7815.4,7867.11,7893.75,7945.11,19.87,33.83,19.57,91.01
NIFTY,26/4/2016,7828.15,7974.5,7822.55,7962.65,208657008,7855.05,67.46,7897.61,7842.17,7911.28,7907.48,7931.61,20.82,34.7,17.42,97.1
NIFTY,27/4/2016,7942,7991,7940.55,7979.9,213174000,7962.65,68.2,7925.04,7867.21,7989.57,7960.35,7945.81,21.82,34.63,16.77,92.43
NIFTY,28/4/2016,7967.4,7992,7834.45,7847.25,301484992,7979.9,57.33,7899.11,7863.58,7919.56,7933.77,7934.02,21.37,30.73,22.46,98.95
NIFTY,29/4/2016,7844.25,7889.05,7788.7,7849.8,251226992,7847.25,57.47,7882.67,7861.08,7829.15,7868.02,7902.61,20.44,28.53,24.12,99.09
NIFTY,2/5/2016,7822.7,7829.8,7777.3,7805.9,150818000,7849.8,54.16,7857.08,7851.05,7790.15,7804.55,7849.17,19.45,27.02,23.67,96.43
NIFTY,3/5/2016,7824.8,7890.25,7735.15,7747,192271008,7805.9,50.01,7820.39,7832.13,7741.25,7748.56,7786.59,19.11,28.32,21.11,102.3
NIFTY,4/5/2016,7724.15,7749,7697.25,7706.55,205938992,7747,47.32,7782.44,7809.3,7689.96,7694.35,7726.95,18.34,27.25,23.06,97.24
NIFTY,5/5/2016,7731,7777.55,7706.85,7735.5,190793008,7706.55,49.42,7766.79,7795.88,7694.54,7682.12,7692.91,17.9,27.94,21.85,94.62
NIFTY,6/5/2016,7717.65,7738.9,7678.35,7733.45,168662016,7735.5,49.27,7755.68,7784.53,7723.55,7700.48,7684.61,17.14,26.65,23.01,91.21
NIFTY,9/5/2016,7755.25,7873.65,7753.55,7866.05,165616992,7733.45,58.09,7792.47,7799.35,7823.22,7786.9,7734.8,17.65,33.8,20.64,96.11
NIFTY,10/5/2016,7873.55,7896.9,7837.7,7887.8,166957008,7866.05,59.34,7824.25,7815.43,7917.68,7880.91,7811.98,18.29,34.04,19.72,92.42
NIFTY,11/5/2016,7804.65,7893.1,7780.9,7848.85,220712000,7887.8,56.11,7832.45,7821.51,7903.41,7910.45,7869.26,18.17,31.2,22.3,94.4
NIFTY,12/5/2016,7871.45,7916.05,7849.65,7900.4,157444992,7848.85,59.27,7855.1,7835.85,7893.32,7914.94,7907.97,18.26,31.35,21.16,91.68
NIFTY,13/5/2016,7881,7881,7784.2,7814.9,185062000,7900.4,52.52,7841.7,7832.04,7852.12,7873.27,7897.39,17.55,28.62,24.22,94.13
NIFTY,16/5/2016,7831.2,7873.9,7772.15,7860.75,211548000,7814.9,55.45,7848.05,7837.26,7832.57,7849.94,7879.31,16.75,26.45,23.28,94.89
NIFTY,17/5/2016,7896.85,7940.1,7879.7,7890.75,189140992,7860.75,57.31,7862.28,7846.99,7875.04,7862.8,7872.92,16.65,29.86,21.89,93.34
NIFTY,18/5/2016,7846.75,7882.05,7810.75,7870.15,161168992,7890.75,55.59,7864.91,7851.2,7888.89,7878.92,7873.17,15.76,28.04,25.81,92
NIFTY,19/5/2016,7875.5,7876.2,7766.8,7783.4,175712000,7870.15,48.96,7837.74,7838.87,7818.02,7837.28,7850.69,14.81,25.73,27,93.74
NIFTY,20/5/2016,7792.2,7812.4,7735.75,7749.7,161888992,7783.4,46.63,7808.39,7822.66,7736.66,7765.71,7804.7,14.24,24.22,27.79,92.03
NIFTY,23/5/2016,7813.95,7820.6,7722.2,7731.05,177348000,7749.7,45.35,7782.61,7806,7703.52,7712.73,7751.48,13.85,22.4,26.74,92.67
NIFTY,24/5/2016,7738.05,7761.55,7715.8,7748.85,151538016,7731.05,46.85,7771.36,7795.61,7718.86,7705.36,7718.51,13.56,21.59,26.28,87.98
NIFTY,25/5/2016,7811.8,7941.2,7809.3,7934.9,181637008,7748.85,59.43,7825.87,7820.94,7866.98,7815.01,7766.83,13.79,31.7,22.58,98.42
NIFTY,26/5/2016,7974.45,8083,7948.5,8069.65,272456000,7934.9,65.75,7907.13,7866.16,8076.27,8002.2,7891.88,15.02,38.39,20.22,103.38
NIFTY,27/5/2016,8081.95,8164.2,8077.05,8156.65,268964000,8069.65,69.1,7990.3,7918.97,8214.76,8175.91,8053.25,16.63,41.57,18.87,102.5
NIFTY,30/5/2016,8166.5,8200,8150.8,8178.5,255086000,8156.65,69.89,8053.04,7966.16,8251.42,8263,8188.42,18.32,42.7,18.18,97.17
NIFTY,31/5/2016,8209.85,8213.6,8134.3,8160.1,485646016,8178.5,68.3,8088.72,8001.42,8214.37,8259.72,8255.46,19.68,40.18,18.34,95.38
NIFTY,1/6/2016,8179.2,8215.35,8171.05,8179.95,200372000,8160.1,69.12,8119.13,8033.88,8186.91,8229.07,8268.06,20.95,38.6,17.56,91.37
NIFTY,2/6/2016,8156.9,8229.5,8154.75,8218.95,187316000,8179.95,70.72,8152.41,8067.53,8210.7,8223.24,8261.75,21.9,36.35,17.81,89.71
NIFTY,3/6/2016,8246.2,8262,8209.85,8220.8,390652000,8218.95,70.8,8175.2,8095.4,8234.32,8233.04,8253.91,23,37.44,17.06,85.95
NIFTY,6/6/2016,8228.75,8234.7,8186.05,8201.05,176885008,8220.8,68.71,8183.82,8114.61,8220.32,8227.84,8242.74,23.67,35.93,18.35,82.22
NIFTY,7/6/2016,8235.55,8294.95,8216.4,8266.45,249366000,8201.05,71.69,8211.36,8142.21,8244.65,8245.51,8248.83,24.73,38.12,16.93,83.39
NIFTY,8/6/2016,8285.5,8288.9,8252.05,8273.05,179710000,8266.45,71.97,8231.92,8166,8284.1,8274.11,8264.06,25.72,36.91,16.39,78.74
NIFTY,9/6/2016,8273.35,8273.35,8184.6,8203.6,180292992,8273.05,64.5,8222.48,8172.84,8243.8,8256.3,8260.16,25.59,34.1,20.92,79.74
NIFTY,10/6/2016,8180.25,8265.6,8162.85,8170.05,187757008,8203.6,61.19,8205.01,8172.33,8171.3,8200.14,8231.46,25.16,31.15,20.94,82.04
NIFTY,13/6/2016,8102.25,8125.25,8063.9,8110.6,174916000,8170.05,55.74,8173.54,8161.11,8105.14,8127.29,8174.72,23.51,28.41,27.29,84.45
NIFTY,14/6/2016,8134.4,8134.95,8069.5,8108.85,150042000,8110.6,55.58,8151.97,8151.61,8077.06,8082.82,8119.99,22.08,27.66,25.79,82.55
NIFTY,15/6/2016,8139.4,8213.2,8123.15,8206.6,174954000,8108.85,62.02,8170.18,8161.6,8152.43,8121.93,8114.94,21.56,31.76,23.56,84.73
NIFTY,16/6/2016,8180.65,8180.65,8074.45,8140.75,195028992,8206.6,56.12,8160.37,8157.81,8180.95,8153.76,8124.52,20.48,28.41,24.96,89.47
NIFTY,17/6/2016,8176.65,8195.25,8135.8,8170.2,171842992,8140.75,58.04,8163.65,8160.07,8167.37,8170.17,8146.49,19.63,28.22,23.75,86.47
NIFTY,20/6/2016,8115.75,8244.15,8107.35,8238.5,173750992,8170.2,62.18,8188.6,8174.33,8216.85,8207.16,8183.17,19.35,29.03,21.19,91.5
NIFTY,21/6/2016,8255.4,8257.25,8202.15,8219.9,141162000,8238.5,60.43,8199.03,8182.61,8247.02,8237.63,8214.07,19.21,28.79,20.25,87.86
NIFTY,22/6/2016,8213.65,8238.35,8153.25,8203.7,140268000,8219.9,58.88,8200.59,8186.45,8224.16,8235.81,8230.35,18.41,26.81,22.82,87.59
NIFTY,23/6/2016,8201.15,8285.6,8188.3,8270.45,158853008,8203.7,63.09,8223.88,8201.72,8247.16,8249.9,8249.56,18.17,28.51,21.03,88.56
NIFTY,24/6/2016,8029.1,8100.7,7927.05,8088.6,306804000,8270.45,48.52,8178.78,8181.15,8162.15,8183.87,8212.2,18.38,21.97,33.66,114.04
NIFTY,27/6/2016,8039.35,8120.65,8039.35,8094.7,167462992,8088.6,48.95,8150.76,8165.43,8059.76,8100.18,8153.68,18.35,22.11,31.8,110.77
NIFTY,28/6/2016,8096.05,8146.35,8086.85,8127.85,175724000,8094.7,51.3,8143.12,8158.6,8076.99,8070.9,8107.37,18.04,22.99,30.47,105.64
NIFTY,29/6/2016,8173.1,8212.4,8157.65,8204,151500000,8127.85,56.3,8163.41,8166.85,8170.36,8130.22,8111,17.05,26.3,28.64,103.53
NIFTY,30/6/2016,8260.25,8308.15,8242.1,8287.75,288032000,8204,61.03,8204.86,8188.84,8285.62,8239.33,8174.25,16.41,31.14,26.53,103.59
NIFTY,1/7/2016,8313.05,8356.75,8308.65,8328.35,170582000,8287.75,63.11,8246.02,8214.2,8361.28,8335.16,8262.57,16.2,33.11,25.2,100.13
NIFTY,4/7/2016,8376.75,8398.45,8364.7,8370.7,158956000,8328.35,65.2,8287.58,8242.66,8398.94,8400.09,8347.77,16.34,34.47,23.9,97.13
NIFTY,5/7/2016,8379.3,8381.45,8319.95,8335.95,143254000,8370.7,62.09,8303.71,8259.62,8380.65,8402.77,8391.35,15.98,32.86,26.18,93.57
NIFTY,7/7/2016,8342,8361.95,8317.7,8337.9,160326992,8335.95,62.2,8315.1,8273.85,8345.65,8375.6,8398.54,15.62,31.72,25.44,88.64
NIFTY,8/7/2016,8350,8353.3,8287.55,8323.2,142160000,8337.9,60.78,8317.8,8282.82,8324.96,8342.82,8378.62,14.95,30.04,26.52,86.35
NIFTY,11/7/2016,8413.35,8475.25,8407.05,8467.9,154400000,8323.2,68.42,8367.83,8316.47,8413.35,8395.75,8395.74,15.38,35.88,23.43,92.92
NIFTY,12/7/2016,8502.6,8526.6,8479.2,8521.05,189340000,8467.9,70.68,8418.91,8353.67,8537.44,8496,8451.35,16.16,38.26,22.35,89.5
NIFTY,13/7/2016,8540.45,8550.25,8493.55,8519.5,201492000,8521.05,70.52,8452.44,8383.82,8571.19,8562.09,8514.79,17.05,38.42,21.33,86.22
NIFTY,14/7/2016,8515.75,8571.4,8500.7,8565,158738000,8519.5,72.47,8489.96,8416.76,8579.34,8593.91,8570.94,18.03,37.93,20.09,84.66
NIFTY,15/7/2016,8565.45,8594.8,8510.05,8541.4,228599008,8565,69.89,8507.11,8439.42,8570.11,8588.81,8593.37,19.11,37.21,18.69,84.67
NIFTY,18/7/2016,8564.05,8587.1,8494.35,8508.7,169400000,8541.4,66.36,8507.64,8452.02,8526.45,8553.36,8581.89,19.88,34.39,18.56,85.48
NIFTY,19/7/2016,8514.3,8540.05,8476.7,8528.55,173051008,8508.7,67.43,8514.61,8465.93,8511.94,8526.31,8559.87,20.33,32.57,19.05,83.27
NIFTY,20/7/2016,8515.45,8569.9,8512.55,8565.85,165348992,8528.55,69.41,8531.69,8484.1,8548.38,8539.09,8551.17,21.01,33.52,18.11,80.68
NIFTY,21/7/2016,8582.7,8585.25,8503.45,8510.1,154576000,8565.85,63.23,8524.49,8488.83,8539.76,8536.72,8539.38,21.77,32.49,16.85,80.79
NIFTY,22/7/2016,8519.65,8548.95,8489.8,8541.2,147620000,8510.1,65.1,8530.06,8498.35,8527.39,8533.84,8536.75,22.25,30.81,17.17,78.62
NIFTY,25/7/2016,8519.95,8641.15,8517.2,8635.65,154630992,8541.2,70.07,8565.26,8523.31,8602.18,8583.37,8564.95,23.47,35.36,15.38,83.16
NIFTY,26/7/2016,8633.75,8644.9,8577.15,8590.65,159563008,8635.65,65.3,8573.72,8535.56,8633.76,8619.05,8592.33,24.64,33.64,14.48,81.62
NIFTY,27/7/2016,8599.4,8665,8572.05,8615.8,189796000,8590.65,66.66,8587.75,8550.15,8622.82,8632.4,8618.9,25.88,32.69,13.34,82.75
NIFTY,28/7/2016,8636.95,8674.7,8625.25,8666.3,240722000,8615.8,69.28,8613.93,8571.27,8655.36,8654.9,8646.88,27.11,31.86,12.66,80.36
NIFTY,29/7/2016,8668.3,8670.35,8631.15,8638.5,161935008,8666.3,66.2,8622.12,8583.49,8665.04,8665.58,8660.78,28.26,30.74,12.21,76.25
NIFTY,1/8/2016,8654.3,8711.3,8590.5,8636.55,194187008,8638.5,65.98,8626.93,8593.14,8645.05,8657.67,8663.99,29.66,31.07,10.93,80.7
NIFTY,2/8/2016,8647.45,8687.2,8611.4,8622.9,174557008,8636.55,64.35,8625.59,8598.55,8625.69,8636.39,8653.6,30.97,29.01,10.21,80.21
NIFTY,3/8/2016,8635.2,8635.45,8529.6,8544.85,168032992,8622.9,55.89,8598.67,8588.79,8564.74,8583.47,8614.93,30.45,26.39,16.28,82.78
NIFTY,4/8/2016,8599.95,8601.4,8518.15,8551.1,169780000,8544.85,56.38,8582.82,8581.93,8523.73,8538.6,8572.51,29.75,24.51,16.1,82.82
NIFTY,5/8/2016,8600.2,8689.4,8590.15,8683.15,162785008,8551.1,65.25,8616.26,8600.34,8618.43,8588.69,8580.32,30.05,28.93,14.28,88.37
NIFTY,8/8/2016,8712.85,8723.5,8697.6,8711.35,177876992,8683.15,66.8,8647.96,8620.52,8729.85,8683.13,8629.58,30.63,30.83,13.79,83.57
NIFTY,9/8/2016,8727.8,8728.35,8638.2,8678.25,206260992,8711.35,63.23,8658.05,8631.02,8730.98,8726.25,8680.44,30.1,28.48,17.76,84.23
NIFTY,10/8/2016,8686.7,8690.1,8564.6,8575.3,178963008,8678.25,53.63,8630.47,8620.89,8623.12,8664.35,8677.59,28.49,25.56,21.95,88.35
NIFTY,11/8/2016,8572.8,8601.15,8540.05,8592.15,195115008,8575.3,54.84,8617.7,8615.66,8556.32,8593.99,8641.54,26.66,24.26,22.88,85.63
NIFTY,12/8/2016,8605.45,8684.3,8604.45,8672.15,272014016,8592.15,60.15,8635.85,8625.93,8619.47,8604.86,8624.64,25.92,29.31,21.13,86.28
NIFTY,16/8/2016,8670.25,8682.35,8600.45,8642.55,231770992,8672.15,57.46,8638.08,8628.95,8666.07,8638.18,8625.44,25.16,27.31,20.02,85.84
NIFTY,17/8/2016,8639.8,8667.1,8603.6,8624.05,179540992,8642.55,55.78,8633.4,8628.06,8643.24,8644.29,8632.3,24.47,25.84,18.94,83.61
NIFTY,18/8/2016,8648.85,8690.7,8645.05,8673.25,169432000,8624.05,59.2,8646.69,8636.28,8653.29,8655.49,8647.22,24.1,26.39,17.86,81.91
NIFTY,19/8/2016,8694.3,8696.6,8647.1,8666.9,197771008,8673.25,58.57,8653.42,8641.85,8675.69,8670.41,8660.08,23.82,25.75,17.07,78.67
NIFTY,22/8/2016,8667,8684.85,8614,8629.15,156977008,8666.9,54.83,8645.33,8639.54,8650.45,8658.62,8659.78,22.98,24.12,18.95,77.89
NIFTY,23/8/2016,8628.35,8642.15,8580,8632.6,193303008,8629.15,55.12,8641.09,8638.28,8624.75,8636.42,8650.72,21.63,22.75,20.97,76.32
NIFTY,24/8/2016,8648.5,8661.05,8620.9,8650.3,154168000,8632.6,56.61,8644.16,8640.46,8635.64,8634,8642.94,20.65,23.67,20.18,72.7
NIFTY,25/8/2016,8668.85,8683.05,8583.65,8592.2,219736000,8650.3,50.65,8626.84,8631.69,8612.87,8615.13,8623.96,19.22,21.5,21.76,75.37
NIFTY,26/8/2016,8614.35,8622.95,8547.55,8572.55,152147008,8592.2,48.78,8608.74,8620.93,8567.87,8580.5,8598.35,18.43,20.01,23.58,75.37
NIFTY,29/8/2016,8583.75,8622,8543.75,8607.45,133724000,8572.55,52.16,8608.31,8618.48,8577.13,8574.04,8584.04,17.76,18.56,22.23,75.66
NIFTY,30/8/2016,8646.75,8750.6,8642.25,8744.35,154828992,8607.45,62.59,8653.66,8641.37,8696.72,8658.76,8623.47,17.7,27.44,19.46,82.41
NIFTY,31/8/2016,8754.05,8819.2,8754.05,8786.2,373421984,8744.35,65.09,8697.84,8667.7,8814.59,8770.65,8701.19,18.37,31.65,18.19,81.65
NIFTY,1/9/2016,8793.6,8813.25,8759.95,8774.65,246336000,8786.2,63.82,8723.44,8687.15,8829.61,8827.5,8774.69,18.99,30.13,17.32,78.82
NIFTY,2/9/2016,8796.35,8824.1,8768.2,8809.65,197384992,8774.65,65.99,8752.18,8709.42,8822.05,8843.32,8826.77,19.67,29.58,16.43,76.53
NIFTY,6/9/2016,8852.7,8950.85,8848.45,8943,201616992,8809.65,72.69,8815.79,8751.89,8912.5,8906.96,8887.75,21.4,36.95,14.42,82.99
NIFTY,7/9/2016,8968.7,8968.7,8913.35,8917.95,299145984,8943,69.91,8849.84,8782.08,8970.84,8959.57,8936.5,23.13,36.72,13.71,80.23
NIFTY,8/9/2016,8915.5,8960.35,8896,8952.5,223937008,8917.95,71.53,8884.06,8813.07,8973.5,8986.32,8976.72,24.41,34.59,14.48,78.64
NIFTY,9/9/2016,8934.3,8939.15,8858.7,8866.7,181344000,8952.5,62.52,8878.27,8822.82,8913.43,8943.46,8969.55,24.9,31.71,16.59,80.16
NIFTY,12/9/2016,8732.95,8746.95,8699.4,8715.6,190200000,8866.7,50.46,8824.05,8803.32,8752.48,8811.72,8888.31,23.14,27.33,27.44,88.87
NIFTY,14/9/2016,8710.65,8739.85,8688.9,8726.6,189984000,8715.6,51.2,8791.57,8789.37,8663.04,8700.91,8789.31,21.62,26.15,27.15,85.08
NIFTY,15/9/2016,8743.85,8751.95,8704.35,8742.55,149890000,8726.6,52.3,8775.23,8780.86,8691.11,8671.53,8716.26,20.09,26.12,26.01,81.33
