Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
28,780,092.0 039.0,19-4903NS-HY-059-2242-09200390-0020A-7,20,14.05,33.546,,25.054,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20,14.05,14.05,33.546,25.05,290.2,0.05,,,,,,,,,,20,,,,,,,,
28,781,092.0 039.0,19-4903NS-HY-059-2242-09200390-0026A-3,26,19.76,33.53,,23.706,,,,3,2,8,2,,9,9,8,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,26,19.76,,33.53,,,0.07,,,,,,,,,,26,,,,,,,,
28,782,092.0 039.0,19-4903NS-HY-059-2242-09200390-0030A-7,30,13.83,33.534,,25.091,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30,13.83,13.83,33.534,25.09,287,0.08,,,,,,,,,,30,,,,,,,,
28,783,092.0 039.0,19-4903NS-HY-059-2242-09200390-0048A-3,48,13.3,33.49,,25.165,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,48,13.3,13.29,33.49,25.16,280.4,0.13,,,,,,,,,,48,,,,,,,,
28,784,092.0 039.0,19-4903NS-HY-059-2242-09200390-0050A-7,50,13.22,33.478,,25.172,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50,13.22,13.21,33.478,25.17,279.8,0.14,,,,,,,,,,50,,,,,,,,
28,785,092.0 039.0,19-4903NS-HY-059-2242-09200390-0074A-3,74,12.08,33.37,,25.311,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,74,12.08,12.07,33.37,25.31,267.1,0.21,,,,,,,,,,74,,,,,,,,
28,786,092.0 039.0,19-4903NS-HY-059-2242-09200390-0075A-7,75,12.03,33.371,,25.321,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75,12.03,12.02,33.371,25.32,266.1,0.21,,,,,,,,,,75,,,,,,,,
28,787,092.0 039.0,19-4903NS-HY-059-2242-09200390-0100A-3,100,10.77,33.46,,25.62,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100,10.77,10.76,33.46,25.62,238.1,0.27,,,,,,,,,,100,,,,,,,,
28,788,092.0 039.0,19-4903NS-HY-059-2242-09200390-0125A-7,125,10.13,33.575,,25.82,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125,10.13,10.12,33.575,25.82,219.5,0.33,,,,,,,,,,126,,,,,,,,
28,789,092.0 039.0,19-4903NS-HY-059-2242-09200390-0149A-3,149,9.78,33.71,,25.985,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,149,9.78,9.76,33.71,25.98,204.3,0.38,,,,,,,,,,150,,,,,,,,
28,790,092.0 039.0,19-4903NS-HY-059-2242-09200390-0150A-7,150,9.76,33.718,,25.994,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150,9.76,9.74,33.718,25.99,203.4,0.38,,,,,,,,,,151,,,,,,,,
28,791,092.0 039.0,19-4903NS-HY-059-2242-09200390-0198A-3,198,8.99,34.09,,26.411,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,198,8.99,8.97,34.09,26.41,164.7,0.47,,,,,,,,,,199,,,,,,,,
28,792,092.0 039.0,19-4903NS-HY-059-2242-09200390-0200A-7,200,8.96,34.09,,26.416,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200,8.96,8.94,34.09,26.41,164.3,0.47,,,,,,,,,,201,,,,,,,,
28,793,092.0 039.0,19-4903NS-HY-059-2242-09200390-0250A-7,250,8.33,34.09,,26.514,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250,8.33,8.3,34.09,26.51,155.6,0.55,,,,,,,,,,251,,,,,,,,
28,794,092.0 039.0,19-4903NS-HY-059-2242-09200390-0298A-3,298,7.8,34.09,,26.593,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,298,7.8,7.77,34.09,26.59,148.7,0.63,,,,,,,,,,300,,,,,,,,
28,795,092.0 039.0,19-4903NS-HY-059-2242-09200390-0300A-7,300,7.78,34.089,,26.595,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300,7.78,7.75,34.089,26.59,148.5,0.63,,,,,,,,,,302,,,,,,,,
28,796,092.0 039.0,19-4903NS-HY-059-2242-09200390-0399A-3,399,6.73,34.05,,26.712,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,399,6.73,6.69,34.05,26.71,138.2,0.77,,,,,,,,,,402,,,,,,,,
28,797,092.0 039.0,19-4903NS-HY-059-2242-09200390-0400A-7,400,6.73,34.051,,26.713,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400,6.73,6.69,34.051,26.71,138.2,0.77,,,,,,,,,,403,,,,,,,,
28,798,092.0 039.0,19-4903NS-HY-059-2242-09200390-0500A-7,500,6.55,34.183,,26.842,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500,6.55,6.5,34.183,26.84,127.4,0.9,,,,,,,,,,503,,,,,,,,
28,799,092.0 039.0,19-4903NS-HY-059-2242-09200390-0598A-3,598,6.38,34.31,,26.966,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,598,6.38,6.33,34.31,26.96,117,1.02,,,,,,,,,,602,,,,,,,,
28,800,092.0 039.0,19-4903NS-HY-059-2242-09200390-0600A-7,600,6.37,34.312,,26.969,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600,6.37,6.32,34.312,26.96,116.7,1.03,,,,,,,,,,604,,,,,,,,
28,801,092.0 039.0,19-4903NS-HY-059-2242-09200390-0700A-7,700,5.82,34.374,,27.088,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700,5.82,5.76,34.374,27.08,106.1,1.14,,,,,,,,,,705,,,,,,,,
28,802,092.0 039.0,19-4903NS-HY-059-2242-09200390-0800A-7,800,5.23,34.413,,27.191,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800,5.23,5.16,34.413,27.19,96.7,1.24,,,,,,,,,,806,,,,,,,,
28,803,092.0 039.0,19-4903NS-HY-059-2242-09200390-0896A-3,896,4.63,34.43,,27.273,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,896,4.63,4.56,34.43,27.27,88.9,1.33,,,,,,,,,,903,,,,,,,,
28,804,092.0 039.0,19-4903NS-HY-059-2242-09200390-0900A-7,900,4.62,34.43,,27.274,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900,4.62,4.55,34.43,27.27,88.8,1.33,,,,,,,,,,907,,,,,,,,
28,805,092.0 039.0,19-4903NS-HY-059-2242-09200390-1000A-7,1000,4.3,34.419,,27.301,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1000,4.3,4.22,34.419,27.3,86.6,1.42,,,,,,,,,,1008,,,,,,,,
28,806,092.0 039.0,19-4903NS-HY-059-2242-09200390-1100A-7,1100,3.98,34.41,,27.328,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1100,3.98,3.9,34.41,27.32,84.2,1.51,,,,,,,,,,1109,,,,,,,,
28,807,092.0 039.0,19-4903NS-HY-059-2242-09200390-1200A-7,1200,3.66,34.403,,27.355,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1200,3.66,3.57,34.403,27.35,81.7,1.59,,,,,,,,,,1211,,,,,,,,
28,808,092.0 039.0,19-4903NS-HY-059-2242-09200390-1244A-3,1244,3.52,34.4,,27.366,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1244,3.52,3.43,34.4,27.36,80.5,1.62,,,,,,,,,,1255,,,,,,,,
29,809,092.0 048.0,19-4903NS-HY-060-0700-09200480-0000B-3,0,13.6,33.42,,25.049,,,,3,1,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0,13.6,13.6,33.42,25.04,290.1,0,,,,,,,,,,0,,,,,,,,
29,810,092.0 048.0,19-4903NS-HY-060-0700-09200480-0009A-3,9,13.65,33.49,,25.093,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,9,13.65,13.65,33.49,25.09,286.1,0.02,,,,,,,,,,9,,,,,,,,
29,811,092.0 048.0,19-4903NS-HY-060-0700-09200480-0010A-7,10,13.64,33.49,,25.095,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10,13.64,13.64,33.49,25.09,286,0.02,,,,,,,,,,10,,,,,,,,
29,812,092.0 048.0,19-4903NS-HY-060-0700-09200480-0020A-7,20,13.57,33.49,,25.11,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20,13.57,13.57,33.49,25.11,284.9,0.05,,,,,,,,,,20,,,,,,,,
29,813,092.0 048.0,19-4903NS-HY-060-0700-09200480-0025A-3,25,13.52,33.49,,25.12,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,25,13.52,13.52,33.49,25.12,284,0.07,,,,,,,,,,25,,,,,,,,
29,814,092.0 048.0,19-4903NS-HY-060-0700-09200480-0030A-7,30,13.51,33.521,,25.146,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30,13.51,13.51,33.521,25.14,281.7,0.08,,,,,,,,,,30,,,,,,,,
29,815,092.0 048.0,19-4903NS-HY-060-0700-09200480-0046A-3,46,13.48,33.6,,25.214,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,46,13.48,13.47,33.6,25.21,275.7,0.13,,,,,,,,,,46,,,,,,,,
29,816,092.0 048.0,19-4903NS-HY-060-0700-09200480-0050A-7,50,13.49,33.587,,25.202,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50,13.49,13.48,33.587,25.2,276.9,0.14,,,,,,,,,,50,,,,,,,,
29,817,092.0 048.0,19-4903NS-HY-060-0700-09200480-0070A-3,70,13.52,33.51,,25.137,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,70,13.52,13.51,33.51,25.13,283.7,0.19,,,,,,,,,,70,,,,,,,,
29,818,092.0 048.0,19-4903NS-HY-060-0700-09200480-0075A-7,75,13.46,33.516,,25.154,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75,13.46,13.45,33.516,25.15,282.2,0.21,,,,,,,,,,75,,,,,,,,
29,819,092.0 048.0,19-4903NS-HY-060-0700-09200480-0092A-3,92,13.06,33.48,,25.207,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,92,13.06,13.05,33.48,25.2,277.6,0.25,,,,,,,,,,92,,,,,,,,
29,820,092.0 048.0,19-4903NS-HY-060-0700-09200480-0100A-7,100,12.56,33.489,,25.312,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100,12.56,12.55,33.489,25.31,267.7,0.28,,,,,,,,,,100,,,,,,,,
29,821,092.0 048.0,19-4903NS-HY-060-0700-09200480-0125A-7,125,10.93,33.574,,25.681,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125,10.93,10.91,33.574,25.68,232.9,0.34,,,,,,,,,,126,,,,,,,,
29,822,092.0 048.0,19-4903NS-HY-060-0700-09200480-0136A-3,136,10.18,33.64,,25.863,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,136,10.18,10.16,33.64,25.86,215.7,0.36,,,,,,,,,,137,,,,,,,,
29,823,092.0 048.0,19-4903NS-HY-060-0700-09200480-0150A-7,150,9.79,33.723,,25.993,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150,9.79,9.77,33.723,25.99,203.5,0.39,,,,,,,,,,151,,,,,,,,
29,824,092.0 048.0,19-4903NS-HY-060-0700-09200480-0180A-3,180,9.31,33.89,,26.203,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,180,9.31,9.29,33.89,26.2,184.1,0.45,,,,,,,,,,181,,,,,,,,
29,825,092.0 048.0,19-4903NS-HY-060-0700-09200480-0200A-7,200,8.87,33.961,,26.329,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200,8.87,8.85,33.961,26.32,172.4,0.49,,,,,,,,,,201,,,,,,,,
29,826,092.0 048.0,19-4903NS-HY-060-0700-09200480-0250A-7,250,7.87,34.09,,26.582,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250,7.87,7.84,34.09,26.58,148.9,0.57,,,,,,,,,,251,,,,,,,,
29,827,092.0 048.0,19-4903NS-HY-060-0700-09200480-0279A-3,279,7.36,34.13,,26.687,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,279,7.36,7.33,34.13,26.68,139.2,0.61,,,,,,,,,,281,,,,,,,,
29,828,092.0 048.0,19-4903NS-HY-060-0700-09200480-0300A-7,300,7.15,34.154,,26.736,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300,7.15,7.12,34.154,26.73,134.8,0.64,,,,,,,,,,302,,,,,,,,
29,829,092.0 048.0,19-4903NS-HY-060-0700-09200480-0381A-3,381,6.63,34.2,,26.844,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,381,6.63,6.6,34.2,26.84,125.5,0.74,,,,,,,,,,383,,,,,,,,
29,830,092.0 048.0,19-4903NS-HY-060-0700-09200480-0400A-7,400,6.56,34.203,,26.855,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400,6.56,6.52,34.203,26.85,124.6,0.77,,,,,,,,,,403,,,,,,,,
29,831,092.0 048.0,19-4903NS-HY-060-0700-09200480-0500A-7,500,6.2,34.223,,26.919,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500,6.2,6.16,34.223,26.91,119.7,0.89,,,,,,,,,,503,,,,,,,,
29,832,092.0 048.0,19-4903NS-HY-060-0700-09200480-0582A-3,582,5.9,34.24,,26.971,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,582,5.9,5.85,34.24,26.97,115.6,0.99,,,,,,,,,,586,,,,,,,,
30,833,092.0 058.0,19-4903NS-HY-060-1336-09200580-0000B-3,0,13.2,33.49,,25.184,,,,3,1,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0,13.2,13.2,33.49,25.18,277.3,0,,,,,,,,,,0,,,,,,,,
30,834,092.0 058.0,19-4903NS-HY-060-1336-09200580-0009A-3,9,13.26,33.49,,25.172,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,9,13.26,13.26,33.49,25.17,278.6,0.02,,,,,,,,,,9,,,,,,,,
30,835,092.0 058.0,19-4903NS-HY-060-1336-09200580-0010A-7,10,13.26,33.492,,25.174,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10,13.26,13.26,33.492,25.17,278.5,0.02,,,,,,,,,,10,,,,,,,,
30,836,092.0 058.0,19-4903NS-HY-060-1336-09200580-0020A-7,20,13.16,33.517,,25.214,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20,13.16,13.16,33.517,25.21,275,0.05,,,,,,,,,,20,,,,,,,,
30,837,092.0 058.0,19-4903NS-HY-060-1336-09200580-0030A-7,30,12.96,33.544,,25.274,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30,12.96,12.96,33.544,25.27,269.5,0.08,,,,,,,,,,30,,,,,,,,
30,838,092.0 058.0,19-4903NS-HY-060-1336-09200580-0049A-3,49,12.28,33.6,,25.45,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,49,12.28,12.27,33.6,25.45,253.2,0.13,,,,,,,,,,49,,,,,,,,
30,839,092.0 058.0,19-4903NS-HY-060-1336-09200580-0050A-7,50,12.23,33.601,,25.461,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50,12.23,12.22,33.601,25.46,252.2,0.13,,,,,,,,,,50,,,,,,,,
30,840,092.0 058.0,19-4903NS-HY-060-1336-09200580-0075A-3,75,10.87,33.62,,25.726,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75,10.87,10.86,33.62,25.72,227.5,0.19,,,,,,,,,,75,,,,,,,,
30,841,092.0 058.0,19-4903NS-HY-060-1336-09200580-0100A-7,100,10.16,33.62,,25.85,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100,10.16,10.15,33.62,25.85,216.2,0.25,,,,,,,,,,101,,,,,,,,
30,842,092.0 058.0,19-4903NS-HY-060-1336-09200580-0102A-3,102,10.12,33.62,,25.857,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,102,10.12,10.11,33.62,25.85,215.6,0.25,,,,,,,,,,103,,,,,,,,
30,843,092.0 058.0,19-4903NS-HY-060-1336-09200580-0125A-7,125,9.8,33.721,,25.99,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125,9.8,9.79,33.721,25.99,203.4,0.3,,,,,,,,,,126,,,,,,,,
30,844,092.0 058.0,19-4903NS-HY-060-1336-09200580-0150A-7,150,9.53,33.849,,26.135,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150,9.53,9.51,33.849,26.13,190.1,0.35,,,,,,,,,,151,,,,,,,,
30,845,092.0 058.0,19-4903NS-HY-060-1336-09200580-0152A-3,152,9.51,33.86,,26.146,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,152,9.51,9.49,33.86,26.14,189,0.35,,,,,,,,,,153,,,,,,,,
30,846,092.0 058.0,19-4903NS-HY-060-1336-09200580-0200A-7,200,8.61,33.947,,26.358,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200,8.61,8.59,33.947,26.35,169.5,0.44,,,,,,,,,,201,,,,,,,,
30,847,092.0 058.0,19-4903NS-HY-060-1336-09200580-0203A-3,203,8.55,33.95,,26.37,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,203,8.55,8.53,33.95,26.37,168.5,0.44,,,,,,,,,,204,,,,,,,,
30,848,092.0 058.0,19-4903NS-HY-060-1336-09200580-0250A-7,250,7.82,34.05,,26.558,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250,7.82,7.8,34.05,26.55,151.2,0.52,,,,,,,,,,251,,,,,,,,
30,849,092.0 058.0,19-4903NS-HY-060-1336-09200580-0300A-7,300,7.2,34.131,,26.711,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300,7.2,7.17,34.131,26.71,137.2,0.59,,,,,,,,,,302,,,,,,,,
30,850,092.0 058.0,19-4903NS-HY-060-1336-09200580-0307A-3,307,7.13,34.14,,26.728,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,307,7.13,7.1,34.14,26.72,135.7,0.6,,,,,,,,,,309,,,,,,,,
30,851,092.0 058.0,19-4903NS-HY-060-1336-09200580-0400A-7,400,6.48,34.091,,26.777,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400,6.48,6.44,34.091,26.77,131.9,0.72,,,,,,,,,,403,,,,,,,,
30,852,092.0 058.0,19-4903NS-HY-060-1336-09200580-0409A-3,409,6.44,34.09,,26.782,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,409,6.44,6.4,34.09,26.78,131.5,0.74,,,,,,,,,,412,,,,,,,,
30,853,092.0 058.0,19-4903NS-HY-060-1336-09200580-0500A-7,500,6.04,34.161,,26.89,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500,6.04,6,34.161,26.89,122.2,0.85,,,,,,,,,,503,,,,,,,,
30,854,092.0 058.0,19-4903NS-HY-060-1336-09200580-0600A-7,600,5.68,34.274,,27.025,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600,5.68,5.63,34.274,27.02,110.4,0.97,,,,,,,,,,604,,,,,,,,
30,855,092.0 058.0,19-4903NS-HY-060-1336-09200580-0612A-3,612,5.64,34.29,,27.043,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,612,5.64,5.59,34.29,27.04,108.9,0.98,,,,,,,,,,616,,,,,,,,
30,856,092.0 058.0,19-4903NS-HY-060-1336-09200580-0700A-7,700,5.25,34.328,,27.12,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700,5.25,5.19,34.328,27.12,102.1,1.07,,,,,,,,,,705,,,,,,,,
30,857,092.0 058.0,19-4903NS-HY-060-1336-09200580-0800A-7,800,4.83,34.373,,27.205,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800,4.83,4.77,34.373,27.2,94.6,1.17,,,,,,,,,,806,,,,,,,,
30,858,092.0 058.0,19-4903NS-HY-060-1336-09200580-0900A-7,900,4.42,34.422,,27.29,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900,4.42,4.35,34.422,27.29,86.9,1.26,,,,,,,,,,907,,,,,,,,
30,859,092.0 058.0,19-4903NS-HY-060-1336-09200580-0917A-3,917,4.35,34.43,,27.304,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,917,4.35,4.28,34.43,27.3,85.6,1.28,,,,,,,,,,924,,,,,,,,
31,860,092.0 068.0,19-4903NS-HY-060-2012-09200680-0000B-3,0,13.65,33.51,,25.109,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0,13.65,13.65,33.51,25.1,284.4,0,,,,,,,,,,0,,,,,,,,
31,861,092.0 068.0,19-4903NS-HY-060-2012-09200680-0008A-3,8,13.71,33.49,,25.081,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,8,13.71,13.71,33.49,25.08,287.3,0.02,,,,,,,,,,8,,,,,,,,
31,862,092.0 068.0,19-4903NS-HY-060-2012-09200680-0010A-7,10,13.71,33.48,,25.073,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10,13.71,13.71,33.48,25.07,288.1,0.02,,,,,,,,,,10,,,,,,,,
31,863,092.0 068.0,19-4903NS-HY-060-2012-09200680-0020A-7,20,13.68,33.433,,25.043,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20,13.68,13.68,33.433,25.04,291.2,0.05,,,,,,,,,,20,,,,,,,,
31,864,092.0 068.0,19-4903NS-HY-060-2012-09200680-0023A-3,23,13.67,33.42,,25.036,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,23,13.67,13.67,33.42,25.03,292,0.06,,,,,,,,,,23,,,,,,,,
31,865,092.0 068.0,19-4903NS-HY-060-2012-09200680-0030A-7,30,13.69,33.427,,25.037,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30,13.69,13.69,33.427,25.03,292.1,0.08,,,,,,,,,,30,,,,,,,,
31,866,092.0 068.0,19-4903NS-HY-060-2012-09200680-0044A-3,44,13.72,33.44,,25.041,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,44,13.72,13.71,33.44,25.04,292.1,0.12,,,,,,,,,,44,,,,,,,,
31,867,092.0 068.0,19-4903NS-HY-060-2012-09200680-0050A-7,50,13.55,33.436,,25.073,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50,13.55,13.54,33.436,25.07,289.2,0.14,,,,,,,,,,50,,,,,,,,
